region_cd,region_nm,research_date,apt_type,tr_gbn,indices,level_no
26A01,동부산권,202301,3,S,99.36426074,1
26A01,동부산권,202301,0,S,97.06642996,1
26A02,중부산권,202301,7,D,100.177601,1
26A02,중부산권,202301,3,D,101.4307018,1
11A11,도심권,202305,0,S,97.85625549,2
11A12,동북권,202305,7,D,100.5678868,2
11A12,동북권,202305,0,S,94.09175983,2
11A12,동북권,202305,3,D,97.00297132,2
11A15,동남권,202305,3,S,100.480225,2
26000,부산,202305,7,D,99.98702018,0
26000,부산,202305,0,S,94.63495938,0
26A02,중부산권,202305,3,D,100.9297557,1
27000,대구,202305,1,S,81.06561683,0
29000,광주,202305,3,S,99.03311126,0
30000,대전,202305,0,S,92.77953217,0
36000,세종,202305,7,S,104.3379083,0
41A01,서해안권,202305,7,S,103.5795288,1
41A03,경부2권,202305,0,D,86.95866836,1
41A03,경부2권,202305,1,D,82.17926499,1
41A04,경의권,202305,3,S,98.66126648,1
46000,전남,202305,3,S,98.13690102,0
46000,전남,202305,7,S,103.7251451,0
48000,경남,202305,3,S,98.3251107,0
50000,제주,202305,7,D,100.8701009,0
A2001,지방권,202305,3,D,99.99433535,0
A3000,6대광역시,202305,7,D,100.368362,0
A3000,6대광역시,202305,1,D,85.02030514,0
A6000,8개도,202305,7,S,102.3680745,0
A9000,9개도,202305,1,D,90.21433304,0
11000,서울,202306,1,S,92.86663,0
11A02,강남지역,202306,1,S,95.26406555,1
11A11,도심권,202306,0,D,91.44182787,2
11A12,동북권,202306,1,D,83.64621608,2
11A12,동북권,202306,3,S,98.27769015,2
11A13,서북권,202306,0,D,91.51398827,2
26000,부산,202306,0,S,94.2418297,0
26A01,동부산권,202306,3,S,97.03564411,1
26A02,중부산권,202306,7,S,103.1461366,1
26A03,서부산권,202306,1,D,91.92670992,1
26A03,서부산권,202301,0,D,97.67919558,1
27000,대구,202301,3,D,99.10527071,0
28000,인천,202301,0,S,96.81360576,0
41A06,동부1권,202305,7,S,104.8498337,1
42000,강원,202305,7,S,103.2171256,0
42000,강원,202305,0,S,102.4231435,0
43000,충북,202305,7,D,100.7365354,0
43000,충북,202305,0,D,100.2754321,0
43000,충북,202305,0,S,101.180637,0
44000,충남,202305,1,S,99.43269726,0
27000,대구,202306,3,S,96.14951103,0
28000,인천,202306,1,D,80.9209513,0
29000,광주,202306,3,S,98.93304251,0
30000,대전,202306,7,D,99.60201791,0
31000,울산,202306,7,S,101.9147397,0
31000,울산,202306,0,D,92.11861723,0
36000,세종,202306,0,S,79.09319413,0
36000,세종,202306,7,S,104.5057747,0
41000,경기,202306,7,D,100.4668125,0
41000,경기,202306,1,S,90.84284074,0
41000,경기,202306,1,D,82.62905842,0
41000,경기,202306,7,S,103.7195179,0
41A01,서해안권,202306,0,S,94.45428705,1
41A02,경부1권,202306,1,S,90.93859388,1
41A06,동부1권,202306,3,D,98.76983699,1
41A06,동부1권,202306,7,D,101.2106474,1
41A07,동부2권,202306,1,S,104.5196781,1
43000,충북,202306,1,D,100.0924598,0
43000,충북,202306,3,D,100.6918881,0
44000,충남,202306,1,D,95.41687111,0
44000,충남,202306,7,S,101.8276217,0
46000,전남,202306,3,D,99.2232964,0
48000,경남,202306,3,D,100.5975477,0
A1000,전국,202306,7,D,100.4103306,0
A1000,전국,202306,0,S,95.66696599,0
A2001,지방권,202306,0,S,96.68546827,0
A5000,5대광역시,202306,1,S,89.26695561,0
A6000,8개도,202306,3,S,99.45118511,0
A6000,8개도,202306,1,D,97.50198058,0
A9000,9개도,202306,3,S,99.38737955,0
A9000,9개도,202306,1,S,94.66357697,0
A9000,9개도,202301,7,S,102.8314152,0
A9000,9개도,202301,0,D,96.93842944,0
A9000,9개도,202301,1,S,98.41923293,0
11000,서울,202302,0,D,91.31163314,0
11000,서울,202302,3,S,99.27457872,0
11A01,강북지역,202302,1,S,91.6668282,1
11A01,강북지역,202302,3,D,98.1759795,1
11A12,동북권,202302,1,S,91.25901584,2
11A12,동북권,202302,7,S,103.8268264,2
11A14,서남권,202302,7,D,100.2920397,2
26A01,동부산권,202302,7,D,100.0964947,1
26A01,동부산권,202302,0,S,95.34703312,1
26A02,중부산권,202302,7,D,100.1002284,1
26A03,서부산권,202302,7,S,102.7849577,1
28000,인천,202302,3,S,99.71185023,0
29000,광주,202302,3,D,101.0704268,0
41000,경기,202302,0,S,96.08724867,0
41000,경기,202302,1,S,93.58752169,0
41A02,경부1권,202302,7,S,105.3931044,1
41A02,경부1권,202302,1,D,86.1333917,1
41A02,경부1권,202302,7,D,99.79178441,1
41A02,경부1권,202302,3,D,98.25488043,1
41A02,경부1권,202302,0,D,89.4421938,1
41A04,경의권,202302,3,S,100.103582,1
41A04,경의권,202302,1,D,83.86813671,1
41A05,경원권,202302,3,S,99.14128656,1
41A05,경원권,202302,0,S,95.19348333,1
41A05,경원권,202302,0,D,89.84654718,1
41A06,동부1권,202302,1,S,92.10254161,1
41A07,동부2권,202302,7,D,101.4410844,1
41A07,동부2권,202302,1,D,107.9433532,1
42000,강원,202302,3,S,101.1647621,0
42000,강원,202302,0,S,103.0586521,0
43000,충북,202302,7,D,100.8624712,0
43000,충북,202302,3,D,101.015302,0
44000,충남,202302,1,S,100.8342902,0
44000,충남,202302,1,D,98.08240431,0
45000,전북,202302,1,D,101.2869245,0
45000,전북,202302,7,D,100.3076466,0
46000,전남,202302,3,D,99.70778199,0
47000,경북,202302,1,D,100.2205754,0
47000,경북,202302,7,D,100.3462106,0
48000,경남,202302,7,S,101.4498612,0
A1000,전국,202302,3,S,99.86266683,0
A2000,수도권,202302,1,S,93.52724883,0
A2001,지방권,202302,3,S,99.75237491,0
A3000,6대광역시,202302,3,S,99.60259425,0
A5000,5대광역시,202302,0,S,94.61787769,0
A5000,5대광역시,202302,3,D,100.0078567,0
A6000,8개도,202302,7,D,100.6378054,0
A9000,9개도,202302,0,S,98.75595036,0
11000,서울,202303,3,D,97.45601139,0
11000,서울,202303,7,D,100.4445287,0
11000,서울,202303,7,S,104.1687409,0
11A01,강북지역,202303,7,D,100.5146882,1
11A01,강북지역,202303,1,D,85.26185107,1
11A01,강북지역,202303,1,S,90.95114431,1
11A02,강남지역,202303,1,D,83.61705575,1
11A11,도심권,202303,3,S,99.60621081,2
11A12,동북권,202303,7,D,100.7537669,2
11A12,동북권,202303,1,D,85.23888129,2
11A12,동북권,202303,0,D,90.80090257,2
11A12,동북권,202303,7,S,103.7684452,2
11A13,서북권,202303,3,D,97.96101376,2
11A13,서북권,202303,1,S,91.43792282,2
11A14,서남권,202303,1,D,83.60697137,2
11A14,서남권,202303,0,D,89.32631677,2
11A15,동남권,202303,3,D,98.64386764,2
26A02,중부산권,202303,0,D,92.36447339,1
26A03,서부산권,202303,1,S,96.517691,1
28000,인천,202303,3,S,99.42907571,0
28000,인천,202303,0,S,94.82771589,0
29000,광주,202303,7,S,103.2302307,0
30000,대전,202303,0,D,90.40880055,0
31000,울산,202303,0,S,94.37637793,0
31000,울산,202303,1,S,92.21352603,0
36000,세종,202303,3,D,97.61885174,0
41000,경기,202303,3,D,100.6765507,0
41000,경기,202303,7,D,100.7459268,0
41A02,경부1권,202303,0,S,94.5165448,1
41A03,경부2권,202303,7,S,103.9489759,1
41A04,경의권,202303,0,D,86.06940265,1
41A07,동부2권,202303,0,D,102.9330793,1
41A07,동부2권,202303,7,D,101.3081664,1
42000,강원,202303,3,S,101.0833199,0
43000,충북,202303,7,D,100.8238976,0
43000,충북,202303,3,D,100.8899359,0
44000,충남,202303,1,S,99.96987406,0
44000,충남,202303,7,D,100.1026417,0
45000,전북,202303,1,D,100.4729486,0
46000,전남,202303,7,S,103.7875963,0
48000,경남,202303,3,D,100.8512338,0
50000,제주,202303,7,S,102.4333688,0
A2000,수도권,202303,1,S,92.36175776,0
A2001,지방권,202303,1,D,92.91404176,0
A3000,6대광역시,202303,3,S,99.29736398,0
A6000,8개도,202303,1,S,99.50313486,0
A6000,8개도,202303,0,S,100.5218147,0
A6000,8개도,202303,0,D,99.46932924,0
A9000,9개도,202303,1,D,91.03182264,0
A9000,9개도,202303,0,S,98.05167299,0
11000,서울,202304,0,D,89.80383423,0
11000,서울,202304,1,S,92.92937965,0
11A01,강북지역,202304,7,D,100.4145345,1
11A02,강남지역,202304,3,S,98.60171565,1
11A02,강남지역,202304,3,D,96.60515522,1
11A12,동북권,202304,7,D,100.6634387,2
11A12,동북권,202304,0,S,94.34235218,2
11A14,서남권,202304,1,S,92.97824968,2
11A15,동남권,202304,7,D,100.7240315,2
11A15,동남권,202304,0,S,98.65745537,2
11A15,동남권,202304,1,S,97.36416698,2
26A01,동부산권,202304,0,D,88.82743252,1
26A01,동부산권,202304,1,S,91.18438864,1
26A01,동부산권,202304,7,S,103.9326545,1
26A02,중부산권,202304,7,D,99.90150065,1
28000,인천,202304,0,D,88.28091957,0
28000,인천,202304,3,D,99.54108846,0
30000,대전,202304,7,S,103.6047104,0
30000,대전,202304,3,S,100.2200464,0
30000,대전,202304,0,S,93.0258071,0
31000,울산,202304,7,D,101.4029074,0
41000,경기,202304,0,D,88.12558308,0
41000,경기,202304,1,D,83.0075858,0
41A01,서해안권,202304,1,S,92.0076216,1
41A01,서해안권,202304,0,S,95.09766631,1
41A03,경부2권,202304,0,D,87.10164675,1
41A03,경부2권,202304,3,S,100.0370202,1
41A04,경의권,202304,1,S,91.3922122,1
41A05,경원권,202304,7,D,100.7768354,1
41A06,동부1권,202304,3,D,99.44768906,1
44000,충남,202304,1,S,99.53510499,0
44000,충남,202304,0,S,100.007343,0
45000,전북,202304,1,S,102.0471401,0
47000,경북,202304,7,D,100.3087198,0
48000,경남,202304,7,S,101.2700897,0
50000,제주,202304,3,D,102.8949962,0
50000,제주,202304,1,S,105.2435348,0
50000,제주,202304,7,S,102.406332,0
A2000,수도권,202304,3,S,99.30985019,0
A2001,지방권,202304,3,S,99.33636077,0
A2001,지방권,202304,0,S,97.20531561,0
A2001,지방권,202304,1,D,92.37480151,0
A3000,6대광역시,202304,3,D,99.56484193,0
A3000,6대광역시,202304,7,S,103.3370556,0
A6000,8개도,202304,1,S,99.09386649,0
A6000,8개도,202304,3,S,99.70867858,0
11000,서울,202305,1,D,83.82561678,0
31000,울산,202301,0,D,97.42367722,0
31000,울산,202301,1,S,95.02236686,0
31000,울산,202301,3,S,99.38635798,0
36000,세종,202301,0,S,80.44951088,0
41000,경기,202301,1,S,95.95527945,0
41A01,서해안권,202301,1,D,89.75604308,1
41A02,경부1권,202301,1,D,89.02908604,1
41A03,경부2권,202301,7,D,101.4640892,1
41A03,경부2권,202301,0,S,97.954533,1
41A04,경의권,202301,3,S,100.5778722,1
41A04,경의권,202301,0,S,96.87365375,1
41A05,경원권,202301,7,S,102.6668153,1
41A06,동부1권,202301,3,D,100.3923616,1
41A06,동부1권,202301,1,S,94.12339115,1
42000,강원,202301,1,D,100.747621,0
42000,강원,202301,7,D,101.4726782,0
42000,강원,202301,0,S,103.3615073,0
43000,충북,202301,1,D,102.7529579,0
46000,전남,202301,0,S,100.3702657,0
46000,전남,202301,7,S,103.8679844,0
48000,경남,202301,3,S,99.2759276,0
A1000,전국,202301,7,D,100.7081007,0
A2000,수도권,202301,7,D,100.8342443,0
A2000,수도권,202301,0,S,97.56694387,0
A2001,지방권,202301,1,S,97.12525452,0
A2001,지방권,202301,0,S,99.0555333,0
11000,서울,202301,7,D,100.6934031,0
11000,서울,202301,1,S,94.63784126,0
11A01,강북지역,202301,7,D,100.7622648,1
11A01,강북지역,202301,1,S,92.5261329,1
11A02,강남지역,202301,0,D,92.65688892,1
11A02,강남지역,202301,3,S,99.76757992,1
11A02,강남지역,202301,0,S,98.32119588,1
11A02,강남지역,202301,1,D,88.61333386,1
11A11,도심권,202301,7,S,104.6487547,2
11A11,도심권,202301,7,D,100.396512,2
11A12,동북권,202301,3,S,99.56758865,2
11A13,서북권,202301,7,S,104.3196043,2
26000,부산,202301,0,D,95.43672024,0
26A01,동부산권,202301,1,S,95.36773541,1
26A02,중부산권,202301,3,S,101.0387772,1
26A02,중부산권,202301,7,S,103.4004077,1
11000,서울,202305,1,S,92.98047763,0
11A01,강북지역,202305,7,S,103.8409738,1
11A12,동북권,202305,7,S,103.5875452,2
11A14,서남권,202305,7,D,100.033668,2
26000,부산,202305,7,S,103.2446745,0
26A01,동부산권,202305,7,D,100.0370657,1
26A01,동부산권,202305,0,D,88.20590209,1
26A03,서부산권,202305,1,S,95.58804643,1
27000,대구,202305,7,S,103.6453994,0
28000,인천,202305,0,S,94.06140554,0
28000,인천,202305,3,D,99.32482452,0
29000,광주,202305,0,S,97.78748153,0
36000,세종,202305,1,S,75.06350052,0
41000,경기,202305,0,S,94.17017795,0
41000,경기,202305,0,D,87.9434102,0
41A01,서해안권,202305,1,S,91.84180724,1
41A01,서해안권,202305,3,D,101.3575176,1
41A02,경부1권,202305,0,S,93.67006603,1
41A02,경부1권,202305,1,S,91.30644594,1
41A02,경부1권,202305,3,S,97.91836422,1
41A04,경의권,202305,7,D,99.04804046,1
47000,경북,202305,3,S,100.6471626,0
47000,경북,202305,1,D,98.76804653,0
50000,제주,202305,0,S,102.4352512,0
50000,제주,202305,3,S,101.0127717,0
A1000,전국,202305,3,S,99.00577924,0
A1000,전국,202305,7,S,102.8773279,0
A2001,지방권,202305,7,D,100.475041,0
A2001,지방권,202305,0,D,94.92471603,0
A5000,5대광역시,202305,1,D,85.95113351,0
11000,서울,202306,0,S,95.86893049,0
11A01,강북지역,202306,7,D,100.2129582,1
11A01,강북지역,202306,0,D,90.17222191,1
11A01,강북지역,202306,3,S,98.45120462,1
11A11,도심권,202306,3,S,99.04889786,2
11A12,동북권,202306,0,D,89.42527297,2
11A14,서남권,202306,0,D,88.46704038,2
11A15,동남권,202306,3,S,100.5451432,2
11A15,동남권,202306,1,D,84.14684053,2
26000,부산,202306,0,D,90.73417,0
26000,부산,202306,3,D,99.65537382,0
26A02,중부산권,202306,0,S,94.09926735,1
27000,대구,202301,1,S,85.87303945,0
41A05,경원권,202305,0,D,86.65682044,1
41A06,동부1권,202305,7,D,101.3220373,1
41A06,동부1권,202305,3,S,99.25889688,1
42000,강원,202305,1,D,99.31799606,0
42000,강원,202305,3,S,100.6331633,0
42000,강원,202305,7,D,101.4305478,0
45000,전북,202305,1,S,101.6089077,0
26A03,서부산권,202306,0,D,93.86345386,1
26A03,서부산권,202306,3,S,99.18745255,1
27000,대구,202306,7,D,100.5104451,0
27000,대구,202306,1,S,80.72137144,0
30000,대전,202306,7,S,103.5332388,0
30000,대전,202306,3,S,99.79284964,0
31000,울산,202306,7,D,101.2219642,0
31000,울산,202306,0,S,93.43768731,0
36000,세종,202306,7,D,98.66140533,0
36000,세종,202306,3,S,97.94516324,0
36000,세종,202306,1,S,75.50361549,0
41A03,경부2권,202306,7,D,100.982543,1
41A05,경원권,202306,0,S,91.44880456,1
41A06,동부1권,202306,1,S,88.67587611,1
41A06,동부1권,202306,3,S,99.05315368,1
41A07,동부2권,202306,0,S,102.6523464,1
46000,전남,202306,0,S,99.05225881,0
47000,경북,202306,7,S,102.1120284,0
50000,제주,202306,1,D,101.8531127,0
A1000,전국,202306,3,S,98.80545849,0
A1000,전국,202306,0,D,91.51430317,0
A1000,전국,202306,1,S,92.68120585,0
A2001,지방권,202306,3,S,98.92879261,0
A2001,지방권,202306,7,S,102.5186864,0
A3000,6대광역시,202306,1,D,84.48918151,0
A3000,6대광역시,202301,1,D,90.17432128,0
A6000,8개도,202301,0,D,100.5399637,0
A6000,8개도,202301,7,D,100.6878822,0
11000,서울,202302,3,D,97.82693833,0
11A01,강북지역,202302,0,S,95.84581206,1
11A01,강북지역,202302,0,D,92.19554967,1
11A13,서북권,202302,3,S,99.2742692,2
11A14,서남권,202302,3,S,98.16867118,2
11A14,서남권,202302,7,S,104.4753007,2
11A14,서남권,202302,1,D,85.61264538,2
26000,부산,202302,1,S,94.29739716,0
26000,부산,202302,3,D,100.395344,0
26A02,중부산권,202302,1,S,92.96105391,1
26A03,서부산권,202302,1,D,94.59518148,1
27000,대구,202302,7,S,103.7896229,0
27000,대구,202302,0,S,88.5078809,0
28000,인천,202302,7,S,103.3802225,0
29000,광주,202302,7,D,100.9521934,0
30000,대전,202302,7,D,99.84275566,0
31000,울산,202302,3,S,98.67178416,0
36000,세종,202302,0,S,77.81970418,0
36000,세종,202302,1,D,70.71488267,0
36000,세종,202302,0,D,74.30429463,0
41000,경기,202302,0,D,89.96719621,0
41A01,서해안권,202302,7,S,103.8542224,1
41A01,서해안권,202302,3,D,102.37288,1
41A01,서해안권,202302,7,D,101.0822916,1
41A01,서해안권,202302,0,D,91.09259443,1
41A02,경부1권,202302,1,S,93.76967502,1
41A03,경부2권,202302,7,S,104.0233725,1
41A04,경의권,202302,7,S,103.6595194,1
41A04,경의권,202302,0,S,95.10623127,1
41A06,동부1권,202302,0,D,89.4465365,1
41A06,동부1권,202302,1,D,84.61381108,1
41A07,동부2권,202302,0,D,103.6683006,1
42000,강원,202302,1,D,100.1931927,0
47000,경북,202302,3,S,100.6406551,0
50000,제주,202302,7,D,101.0822072,0
A1000,전국,202302,7,S,103.0073499,0
A2001,지방권,202302,1,D,94.05242632,0
A5000,5대광역시,202302,7,S,103.4236549,0
A5000,5대광역시,202302,7,D,100.5584902,0
A6000,8개도,202302,7,S,102.4944428,0
A6000,8개도,202302,1,D,99.43696893,0
11A01,강북지역,202303,3,S,99.06171276,1
11A01,강북지역,202303,3,D,97.88660082,1
11A02,강남지역,202303,0,S,97.14102887,1
11A02,강남지역,202303,3,D,97.05606624,1
11A11,도심권,202303,1,S,94.13656006,2
11A11,도심권,202303,0,S,98.14077909,2
11A13,서북권,202303,0,D,92.24557043,2
11A13,서북권,202303,0,S,96.054104,2
11A14,서남권,202303,3,S,97.75034024,2
11A15,동남권,202303,7,S,104.7281143,2
26000,부산,202303,3,S,99.68947758,0
26A02,중부산권,202303,1,S,91.60951049,1
26A03,서부산권,202303,3,S,99.46313687,1
27000,대구,202303,7,D,100.7029633,0
28000,인천,202303,7,D,100.2878552,0
30000,대전,202303,1,S,90.39599116,0
31000,울산,202303,7,S,102.198769,0
31000,울산,202303,7,D,101.4788753,0
36000,세종,202303,1,S,74.23543947,0
41000,경기,202303,0,D,88.69075343,0
41A02,경부1권,202303,1,S,92.31587301,1
41A04,경의권,202303,0,S,94.01521551,1
41A05,경원권,202303,7,D,100.7784113,1
41A06,동부1권,202303,3,S,99.84467751,1
41A07,동부2권,202303,0,S,103.1579975,1
41A07,동부2권,202303,3,S,99.97668009,1
41A07,동부2권,202303,3,D,102.444159,1
42000,강원,202303,0,S,102.8144217,0
43000,충북,202303,0,D,100.6691202,0
43000,충북,202303,0,S,101.5660407,0
44000,충남,202303,3,D,99.57777724,0
44000,충남,202303,7,S,101.8796896,0
45000,전북,202303,3,S,97.9534673,0
48000,경남,202303,1,D,97.53561648,0
48000,경남,202303,0,D,98.5301346,0
50000,제주,202303,0,D,102.359501,0
50000,제주,202303,1,D,103.9039726,0
A1000,전국,202303,1,D,88.41050612,0
A2000,수도권,202303,0,S,95.39982278,0
A2001,지방권,202303,7,D,100.559549,0
A5000,5대광역시,202303,0,S,93.66815186,0
11A01,강북지역,202304,0,D,90.71918016,1
11A02,강남지역,202304,1,S,95.01837039,1
11A11,도심권,202304,7,S,104.5823292,2
11A11,도심권,202304,3,S,99.44939663,2
11A13,서북권,202304,3,S,98.96249394,2
11A13,서북권,202304,7,D,99.92323032,2
11A13,서북권,202304,7,S,104.06831,2
11A13,서북권,202304,0,S,95.7795354,2
11A14,서남권,202304,0,D,88.87874645,2
11A15,동남권,202304,3,D,98.28612886,2
26A02,중부산권,202304,7,S,103.3171734,1
26A03,서부산권,202304,3,S,99.35731136,1
27000,대구,202304,1,D,77.45933329,0
29000,광주,202304,3,D,100.5711547,0
36000,세종,202304,0,S,78.18261061,0
36000,세종,202304,1,D,71.78904674,0
36000,세종,202304,1,S,74.55101527,0
41000,경기,202304,7,D,100.6610226,0
41000,경기,202304,1,S,91.48637702,0
41A03,경부2권,202304,1,S,91.51851021,1
41A03,경부2권,202304,3,D,102.1176748,1
42000,강원,202304,3,S,100.8432102,0
42000,강원,202304,3,D,100.6467366,0
43000,충북,202304,1,D,100.5694319,0
43000,충북,202304,3,S,102.1266192,0
43000,충북,202304,1,S,100.8913032,0
43000,충북,202304,0,D,100.4462873,0
47000,경북,202304,3,S,100.6747407,0
47000,경북,202304,1,D,99.13549829,0
50000,제주,202304,1,D,103.1571769,0
A1000,전국,202304,7,S,102.9122839,0
A2000,수도권,202304,1,D,83.17300226,0
A2001,지방권,202304,7,D,100.5173421,0
A2001,지방권,202304,3,D,100.1413363,0
A3000,6대광역시,202304,1,D,85.57216369,0
A5000,5대광역시,202304,1,D,86.52861949,0
A6000,8개도,202304,3,D,100.6747625,0
11000,서울,202305,3,D,96.59842056,0
30000,대전,202301,7,D,99.96150575,0
41000,경기,202301,0,D,92.47350914,0
41000,경기,202301,1,D,88.59929471,0
41A01,서해안권,202301,0,D,93.84438544,1
41A02,경부1권,202301,0,S,97.53761895,1
41A03,경부2권,202301,7,S,104.1400379,1
41A04,경의권,202301,0,D,90.02244581,1
41A04,경의권,202301,7,D,99.74402634,1
41A05,경원권,202301,3,S,99.31104437,1
41A05,경원권,202301,0,S,96.306635,1
41A06,동부1권,202301,7,S,105.3520404,1
41A07,동부2권,202301,0,D,104.3164448,1
41A07,동부2권,202301,0,S,104.1987075,1
42000,강원,202301,7,S,103.181101,0
42000,강원,202301,3,D,100.9225001,0
43000,충북,202301,3,S,102.4784728,0
44000,충남,202301,7,D,100.2015214,0
45000,전북,202301,1,S,103.6993181,0
45000,전북,202301,3,D,99.66980636,0
46000,전남,202301,3,S,98.91239476,0
46000,전남,202301,3,D,99.8780758,0
50000,제주,202301,7,D,101.165043,0
50000,제주,202301,3,S,101.7242453,0
50000,제주,202301,7,S,102.4703074,0
A2000,수도권,202301,1,S,95.3203376,0
11000,서울,202301,3,D,98.45120541,0
11000,서울,202301,0,S,97.37785443,0
11A01,강북지역,202301,3,S,99.58294046,1
11A13,서북권,202301,1,D,88.21919934,2
