region_cd,region_nm,research_date,apt_type,size_gbn,rate,level_no
27000,대구,202009,35,2,7.32621035058431,0
29000,광주,202009,35,2,6.093482060244678,0
41000,경기,202009,35,1,7.898564055714748,0
41000,경기,202009,35,2,5.804862023653089,0
47000,경북,202009,35,2,8.026536896938463,0
41000,경기,202009,1,2,4.285714285714286,0
42000,강원,202009,1,3,4.720218477950293,0
46000,전남,202009,1,2,4.696849366757371,0
47000,경북,202009,1,3,4.285714285714285,0
48000,경남,202009,1,3,4.1458885941644565,0
A1000,전국,202009,1,3,4.161993223931348,0
A1000,전국,202009,1,1,4.945858508265257,0
A2000,수도권,202009,1,2,4.029912164399739,0
A2001,지방,202009,1,1,5.656045860551926,0
11000,서울,202009,1,3,3.845818783176204,0
11A01,강북지역,202009,1,2,3.8,1
11A12,동북권,202009,1,3,3.9183673469387754,1
11A15,동남권,202009,1,2,3.629849235784586,1
26000,부산,202009,1,1,4.932284963296462,0
27000,대구,202009,1,3,4.079202064840873,0
29000,광주,202009,1,2,4.645161290322581,0
31000,울산,202009,1,1,5.28482217757053,0
A1000,전국,202007,1,2,4.199999999999999,0
A2000,수도권,202007,1,3,4.125,0
11000,서울,202007,1,2,3.7173703075701323,0
11A02,강남지역,202007,1,1,4,1
11A14,서남권,202007,1,1,4.208833663825294,1
26000,부산,202007,1,1,5.027241789743676,0
27000,대구,202007,1,1,4.8,0
30000,대전,202007,1,3,3.712850638962251,0
36000,세종,202007,1,3,4.3784671933799135,0
A1000,전국,202009,7,2,6.850091205487436,0
A5000,5대광역시,202009,7,2,7.983932480368466,0
A8000,8개시도,202009,7,1,10.68131868131868,0
26000,부산,202009,7,1,9.106547847699389,0
27000,대구,202009,7,2,8.24866785079929,0
27000,대구,202009,7,1,10.56,0
31000,울산,202009,7,2,8.801048916579585,0
36000,세종,202009,7,2,9.014935280451377,0
41000,경기,202009,7,2,6.954229785160218,0
43000,충북,202009,7,3,7.599456324945498,0
45000,전북,202009,7,2,10,0
46000,전남,202009,7,3,7.677109782259485,0
48000,경남,202009,7,3,5.61007924793654,0
28000,인천,202011,35,2,6.2712338073165,0
31000,울산,202011,35,2,7.225386221240695,0
36000,세종,202011,35,3,,0
41000,경기,202011,35,3,5.055928085729838,0
43000,충북,202011,35,2,10.352284649079014,0
43000,충북,202011,35,1,10.536183859927053,0
45000,전북,202011,35,1,11.889772977237044,0
46000,전남,202007,1,2,4.8,0
11000,서울,202007,35,3,3.9897732605787217,0
11A01,강북지역,202007,35,1,4.852900557830047,1
11A13,서북권,202007,35,3,4.0849956634865565,1
11A14,서남권,202007,35,1,4.162839778240581,1
30000,대전,202007,35,3,6.147344962514579,0
31000,울산,202007,35,3,5.8307448283490135,0
43000,충북,202007,35,1,11.97928463704259,0
46000,전남,202007,35,1,11.540125430370528,0
50000,제주,202007,35,2,5.523292139737991,0
11000,서울,202007,7,1,6.666666666666667,0
11A01,강북지역,202007,7,2,5.599188331654406,1
11A13,서북권,202007,7,2,5.982125288938034,1
26000,부산,202007,7,2,8.01696850895906,0
28000,인천,202007,7,2,8.82048582027043,0
28000,인천,202007,7,3,6.5771135212153204,0
29000,광주,202007,7,2,9.030366492146594,0
30000,대전,202007,7,2,7.333333333333333,0
36000,세종,202007,7,1,9.26359829906418,0
11A02,강남지역,202011,35,3,3.828176328359988,1
11A02,강남지역,202011,35,1,3.7669961977186315,1
50000,제주,202011,7,1,8.823529411764707,0
A2000,수도권,202011,7,1,7.300539764418092,0
A2000,수도권,202011,7,3,4.7836919592298965,0
A5000,5대광역시,202011,7,2,7.910729613733904,0
11A11,도심권,202011,7,2,5.550407389793887,1
11A15,동남권,202011,7,1,5.883782397727721,1
31000,울산,202011,7,3,6.58027529949762,0
31000,울산,202011,7,2,8.750434362042885,0
11A01,강북지역,202011,1,3,3.9999999999999996,1
11A01,강북지역,202011,1,2,3.7908705199750177,1
11A02,강남지역,202011,1,2,3.6403978576893654,1
11A13,서북권,202011,1,3,3.666609877197404,1
11A13,서북권,202011,1,1,4.153846153846154,1
11A15,동남권,202011,1,1,3.7826807881331885,1
30000,대전,202011,1,2,3.895162480262452,0
31000,울산,202011,1,3,4,0
41000,경기,202011,1,2,4.2105263157894735,0
41000,경기,202011,1,1,4.686585509368829,0
50000,제주,202007,7,1,7.563025210084033,0
A1000,전국,202010,35,3,4.6749932083268,0
A8000,8개시도,202010,35,1,9.957079716468556,0
A8000,8개시도,202010,35,3,5.634481767658743,0
11A01,강북지역,202010,35,3,4.098839606526476,1
11A02,강남지역,202010,35,3,4.018927367069459,1
11A02,강남지역,202010,35,2,3.986340519686525,1
11A12,동북권,202010,35,2,3.6673251472879005,1
11A13,서북권,202010,35,3,4.1716723602588015,1
28000,인천,202010,35,2,6.354914604763604,0
41000,경기,202010,35,2,5.750761395177596,0
50000,제주,202010,35,3,4.64292250846872,0
A1000,전국,202010,1,1,4.927995646182727,0
A2000,수도권,202010,1,2,4.000000000000002,0
A2001,지방,202010,1,3,4.072808358796076,0
A5000,5대광역시,202010,1,3,4,0
11000,서울,202010,1,3,3.864161476780472,0
11A14,서남권,202010,1,1,4.23529411764706,1
29000,광주,202010,1,1,5.4,0
30000,대전,202010,1,3,3.596790783789344,0
43000,충북,202011,1,3,4.465116279069767,0
46000,전남,202011,1,2,4.747055043906618,0
46000,전남,202011,1,1,7.5,0
50000,제주,202011,1,3,4.452960423109677,0
A2001,지방,202012,1,3,4.070018356232847,0
11A01,강북지역,202012,1,2,3.812146833675053,1
11A11,도심권,202012,1,3,4.131182795698924,1
11A12,동북권,202012,1,1,4.32,1
11A13,서북권,202012,1,3,3.6892549559904735,1
29000,광주,202012,1,2,3.9034883720930234,0
41000,경기,202010,1,3,4.285714285714286,0
42000,강원,202010,1,1,6.4,0
43000,충북,202010,1,3,4.363636363636363,0
47000,경북,202010,1,1,6.303756446951328,0
A1000,전국,202010,7,3,5.311053404087163,0
11A11,도심권,202010,7,1,6.545454545454546,1
11A13,서북권,202010,7,3,4.5136502573534,1
29000,광주,202010,7,2,8.821002386634847,0
36000,세종,202010,7,2,8.808248394508926,0
43000,충북,202010,7,2,10.08453603095783,0
44000,충남,202010,7,2,9.024793388429753,0
44000,충남,202010,7,1,10.973197735173787,0
45000,전북,202010,7,2,9.84822917303406,0
47000,경북,202010,7,3,7.279592862605595,0
50000,제주,202010,7,2,6.299041501943776,0
48000,경남,202012,7,1,9.818181818181818,0
A2001,지방,202012,7,2,8.719250941450643,0
11A01,강북지역,202012,7,2,5.398250992239349,1
11A02,강남지역,202012,7,2,5.338317625586295,1
A1000,전국,202008,35,2,5.020714577126144,0
A2000,수도권,202008,35,3,4.5845575726799535,0
A2000,수도권,202008,35,2,4.9156937684721544,0
11A11,도심권,202008,35,2,4.817763417429038,1
11A11,도심권,202008,35,1,6.117915123896327,1
27000,대구,202008,35,1,9.88034898174321,0
28000,인천,202008,35,2,6.47207261755738,0
31000,울산,202008,35,1,9.576869631793807,0
36000,세종,202008,35,2,11.009949192367412,0
46000,전남,202008,35,1,12.36291681957475,0
47000,경북,202008,35,2,8.679262446373784,0
48000,경남,202008,35,3,6.098269026747543,0
50000,제주,202008,35,1,5.968877504647839,0
A1000,전국,202008,7,1,8.26146810288154,0
A2001,지방,202008,7,2,8.866206812997653,0
11A01,강북지역,202008,7,1,6.92141312184571,1
11A01,강북지역,202008,7,3,4.587481016615173,1
11A02,강남지역,202008,7,1,6.195153410069319,1
11A12,동북권,202008,7,3,4.566007648146647,1
11A13,서북권,202008,7,3,4.581198446421949,1
26000,부산,202008,7,2,7.998934327408018,0
30000,대전,202008,7,1,8.571428571428571,0
31000,울산,202008,7,3,7.196076451720629,0
36000,세종,202008,7,3,5.411467477569342,0
36000,세종,202008,7,2,8.96096654275093,0
42000,강원,202008,7,3,6.46482968395193,0
46000,전남,202008,7,3,7.328624844204404,0
11A15,동남권,202012,7,1,5.915492957746479,1
28000,인천,202012,7,1,10.325054222346603,0
28000,인천,202012,7,3,6.194189901846647,0
36000,세종,202012,7,2,8.767306088407008,0
36000,세종,202012,7,1,9.942857142857143,0
41000,경기,202012,7,1,9.333333333333334,0
42000,강원,202012,7,2,8.421052631578947,0
A1000,전국,202012,35,2,4.849573815038434,0
A2000,수도권,202012,35,3,4.288198116011385,0
A2001,지방,202012,35,3,5.323740734757201,0
A2001,지방,202012,35,1,8.196879620967499,0
11A11,도심권,202012,35,2,4.500769075636189,1
11A12,동북권,202012,35,2,3.614731381036715,1
11A12,동북권,202012,35,1,4.3652833500501504,1
11A14,서남권,202012,35,3,3.954802259887006,1
28000,인천,202012,35,2,6.172350639381834,0
36000,세종,202012,35,2,7.378836538070653,0
41000,경기,202012,35,3,4.909702819791746,0
42000,강원,202012,35,3,5.36939835071998,0
46000,전남,202008,7,1,10.345427713602358,0
48000,경남,202008,7,3,5.675413364471307,0
48000,경남,202008,7,2,8.941176470588236,0
A1000,전국,202008,1,1,4.976470588235294,0
11A01,강북지역,202008,1,1,4.363636363636364,1
11A13,서북권,202008,1,2,3.724137931034482,1
28000,인천,202008,1,1,4.999999999999999,0
29000,광주,202008,1,2,4.47728813559322,0
36000,세종,202008,1,1,4.891304347826087,0
36000,세종,202008,1,3,4.2857229931011185,0
43000,충북,202008,1,1,6.461538461538462,0
45000,전북,202008,1,3,4.6302729528535975,0
46000,전남,202008,1,2,4.78124160953504,0
47000,경북,202008,1,1,6.140403430807776,0
30000,대전,202012,1,2,3.9411201791299146,0
31000,울산,202012,1,3,3.959383967530019,0
42000,강원,202012,1,3,4.900876980137959,0
43000,충북,202012,1,3,4.460526315789473,0
44000,충남,202012,1,3,4.556239840014218,0
46000,전남,202012,1,1,8.918287937743191,0
45000,전북,202012,7,3,6.952649024187227,0
A2001,지방,202009,35,1,7.89804247945917,0
A5000,5대광역시,202009,35,2,6.511300476931375,0
11A11,도심권,202009,35,2,4.713519853727533,1
11A13,서북권,202009,35,3,4.171389743794716,1
11A11,도심권,202009,35,1,5.094388045962198,1
31000,울산,202009,35,1,9.00212802064599,0
36000,세종,202009,35,2,9.847307505532317,0
43000,충북,202009,35,3,8.658142590709565,0
44000,충남,202009,35,1,9.372367352786664,0
46000,전남,202009,35,2,8.937800579447847,0
47000,경북,202009,35,3,6.4119906028462506,0
48000,경남,202009,35,3,6.434374529702207,0
41000,경기,202009,1,3,4.363636363636364,0
43000,충북,202009,1,1,6.545454545454546,0
46000,전남,202009,1,3,4.018110831448278,0
48000,경남,202009,1,2,4.433264642693843,0
48000,경남,202009,1,1,5.454545454545455,0
11000,서울,202009,1,1,4.2,0
11A01,강북지역,202009,1,3,3.999603050404965,1
11A13,서북권,202009,1,2,3.6923076923076925,1
11A14,서남권,202009,1,1,4.285714285714286,1
11A14,서남권,202009,1,3,3.776789884194341,1
11A14,서남권,202009,1,2,3.5999999999999996,1
26000,부산,202009,1,3,4.114285714285714,0
30000,대전,202009,1,2,4,0
30000,대전,202009,1,1,5.797531170779349,0
11000,서울,202007,1,1,4.2,0
11A02,강남지역,202007,1,3,3.8095238095238098,1
11A12,동북권,202007,1,2,3.8571428571428568,1
11A13,서북권,202007,1,3,3.870203783367159,1
26000,부산,202007,1,3,4.085100148380707,0
27000,대구,202007,1,3,4.1051180234189175,0
28000,인천,202007,1,3,4.457142857142857,0
31000,울산,202007,1,1,5.333333333333332,0
41000,경기,202007,1,2,4.285714285714286,0
41000,경기,202007,1,3,4.305605656120334,0
42000,강원,202007,1,1,6.279273638071384,0
A2000,수도권,202009,7,3,4.836524079182269,0
A8000,8개시도,202009,7,3,6.4974679773607384,0
11A01,강북지역,202009,7,2,5.534398904305887,1
29000,광주,202009,7,2,9.124927002380847,0
46000,전남,202009,7,1,9.767932701488489,0
47000,경북,202009,7,2,10.126582278481013,0
11A14,서남권,202011,35,1,4.034280391243594,1
27000,대구,202011,35,1,10.929034841569361,0
31000,울산,202011,35,3,5.2918349778160385,0
44000,충남,202011,35,1,9.597830998644373,0
46000,전남,202011,35,2,8.915773419998875,0
50000,제주,202011,35,3,4.743369672072031,0
50000,제주,202011,35,2,4.544218357432749,0
46000,전남,202007,1,3,3.839999999999999,0
47000,경북,202007,1,2,4.597187201701152,0
A1000,전국,202007,35,3,4.759880699864297,0
11000,서울,202007,35,2,4.11967438389041,0
11A01,강북지역,202007,35,2,4.185842608004634,1
11A12,동북권,202007,35,3,4.05856515373353,1
11A14,서남권,202007,35,2,4.018490063214294,1
26000,부산,202007,35,1,8.656429759923938,0
28000,인천,202007,35,1,10.537702831689469,0
46000,전남,202007,35,2,10.029442285879767,0
48000,경남,202007,35,3,6.816245076406757,0
11A02,강남지역,202007,7,1,6.215967891677438,1
11A02,강남지역,202007,7,3,3.7555815240245236,1
11A14,서남권,202007,7,1,6.2365048850499045,1
27000,대구,202007,7,2,8.789620922571027,0
27000,대구,202007,7,1,10.312111736501981,0
27000,대구,202007,7,3,5.787387636921357,0
A8000,8개시도,202011,35,1,9.832753193386946,0
11000,서울,202011,35,3,3.8814693248730254,0
46000,전남,202011,7,1,10.13986013986014,0
47000,경북,202011,7,1,11.979741078132257,0
A1000,전국,202011,7,3,5.274598325641425,0
A2001,지방,202011,7,1,9.951219512195122,0
A8000,8개시도,202011,7,3,6.406743555298599,0
11000,서울,202011,7,2,5.404980869312927,0
11A11,도심권,202011,7,1,6.341597041397032,1
11A14,서남권,202011,7,1,6.203565267395055,1
26000,부산,202011,7,1,8.476319350473613,0
26000,부산,202011,7,3,6.0434928482675145,0
27000,대구,202011,7,3,5.57093895581039,0
29000,광주,202011,7,2,9.040189748674159,0
36000,세종,202011,7,3,5.3032022089569235,0
36000,세종,202011,7,1,10.338461538461537,0
41000,경기,202011,7,2,6.899724011039559,0
41000,경기,202011,7,3,5.3752250915290425,0
A1000,전국,202011,1,1,4.888888888888889,0
A2000,수도권,202011,1,3,4.109039311434781,0
A8000,8개시도,202011,1,2,4.615384615384616,0
A8000,8개시도,202011,1,3,4.19633821638445,0
A8000,8개시도,202011,1,1,6.123984147503824,0
11000,서울,202011,1,3,3.864759552488539,0
11A02,강남지역,202011,1,1,4,1
11A12,동북권,202011,1,1,4.320941366481124,1
26000,부산,202011,1,2,3.9999999999999996,0
31000,울산,202011,1,1,5.25,0
43000,충북,202007,7,3,7.357916870647618,0
46000,전남,202007,7,2,9.928395786612146,0
46000,전남,202007,7,1,10.914939086014074,0
47000,경북,202007,7,1,12,0
A1000,전국,202010,35,2,4.968558595345039,0
A2000,수도권,202010,35,3,4.496396996233492,0
A2000,수도권,202010,35,2,4.845235207136897,0
11A01,강북지역,202010,35,1,4.43435601677996,1
46000,전남,202010,35,3,8.987521891418563,0
47000,경북,202010,35,1,7.812378885092339,0
48000,경남,202010,35,2,6.295477386934671,0
48000,경남,202010,35,1,12.037247794776823,0
A2000,수도권,202010,1,3,4.1171328121560515,0
A5000,5대광역시,202010,1,1,4.95,0
11A02,강남지역,202010,1,3,3.8360696008188344,1
11A11,도심권,202010,1,1,4.200000000000001,1
11A12,동북권,202010,1,1,4.3570043956112015,1
43000,충북,202011,1,1,6.4382547244071535,0
A1000,전국,202012,1,2,4.114285714285714,0
11A02,강남지역,202012,1,1,3.9797456671110654,1
11A11,도심권,202012,1,2,3.9627906976744183,1
11A15,동남권,202012,1,1,3.7401635671624005,1
26000,부산,202012,1,1,4.821402927334431,0
46000,전남,202010,1,3,4.02836826100788,0
46000,전남,202010,1,1,7.241379310344828,0
11A01,강북지역,202010,7,3,4.576936372711163,1
11A02,강남지역,202010,7,1,6.245353159851302,1
11A02,강남지역,202010,7,2,5.4530077603888785,1
11A11,도심권,202010,7,2,5.621766961499907,1
11A14,서남권,202010,7,1,6.279069767441861,1
11A15,동남권,202010,7,3,3.661846410568038,1
26000,부산,202010,7,3,6.176715965111869,0
31000,울산,202010,7,1,9.017078009976078,0
36000,세종,202010,7,3,5.580927951742309,0
47000,경북,202010,7,2,10.285714285714285,0
48000,경남,202010,7,2,8.748573724387306,0
45000,전북,202010,7,3,7.223754101864878,0
45000,전북,202010,7,1,11.25,0
48000,경남,202012,7,2,8.796551966414576,0
11A02,강남지역,202012,7,1,6,1
A2001,지방,202008,35,1,8.144898769352919,0
A5000,5대광역시,202008,35,2,6.2843685604945545,0
11A02,강남지역,202008,35,3,3.907909334720454,1
11A02,강남지역,202008,35,1,3.907207596029348,1
11A14,서남권,202008,35,1,4.066564508198798,1
11A14,서남권,202008,35,2,4.0345970879543405,1
11A15,동남권,202008,35,2,4.079817183906126,1
28000,인천,202008,35,1,10.537702831689469,0
30000,대전,202008,35,3,6.418690819561082,0
36000,세종,202008,35,1,6.304285714285714,0
43000,충북,202008,35,3,7.609443922301973,0
47000,경북,202008,35,1,10.193855359137565,0
A5000,5대광역시,202008,7,1,9.356172474896635,0
11A13,서북권,202008,7,2,5.900771048157292,1
30000,대전,202008,7,3,5.437534984140523,0
31000,울산,202008,7,1,9.148449663400795,0
41000,경기,202008,7,3,5.405746635197123,0
42000,강원,202008,7,1,9.279834710743803,0
44000,충남,202008,7,3,6.629700874210556,0
30000,대전,202012,7,1,7.684454262073681,0
43000,충북,202012,7,3,7.572677271378689,0
A5000,5대광역시,202012,35,2,6.509229141356743,0
A5000,5대광역시,202012,35,3,5.204494382022472,0
11A02,강남지역,202012,35,3,3.7251477012217054,1
11A12,동북권,202012,35,3,3.804098873186751,1
11A14,서남권,202012,35,2,3.9801265512932753,1
36000,세종,202012,35,3,4.32,0
42000,강원,202012,35,1,9.866666666666667,0
43000,충북,202012,35,2,9.950180669354213,0
44000,충남,202012,35,3,7.530306383907108,0
48000,경남,202012,35,1,11.940548780487804,0
47000,경북,202008,7,2,10.181818181818182,0
47000,경북,202008,7,3,7.758509406621138,0
50000,제주,202008,7,2,6.789828811259417,0
A2001,지방,202008,1,3,4.198075729360646,0
A5000,5대광역시,202008,1,1,5.052631578947368,0
A8000,8개시도,202008,1,3,4.471366773795479,0
11A12,동북권,202008,1,1,4.385868909186014,1
11A12,동북권,202008,1,2,3.839975119326404,1
11A15,동남권,202008,1,1,3.84,1
27000,대구,202008,1,2,4.000000000000001,0
36000,세종,202008,1,2,4.23885918003565,0
44000,충남,202008,1,2,5.16200768527534,0
31000,울산,202012,1,2,3.8417119630351353,0
36000,세종,202012,1,1,4.737239509123259,0
47000,경북,202012,1,1,6.173270651443922,0
48000,경남,202012,1,2,4.234525584503522,0
A2001,지방,202009,35,3,5.475335189182401,0
A8000,8개시도,202009,35,2,7.719658163193878,0
11000,서울,202009,35,1,4.021464320726484,0
11A01,강북지역,202009,35,2,3.9676754180901064,1
11A02,강남지역,202009,35,1,3.811166041439277,1
11A15,동남권,202009,35,2,4.03189768562697,1
26000,부산,202009,35,3,5.024016096554145,0
27000,대구,202009,35,1,10.307015915664934,0
28000,인천,202009,35,2,6.3954898064896275,0
45000,전북,202009,35,3,4.97727059775948,0
42000,강원,202009,1,2,5.121951219512195,0
44000,충남,202009,1,2,5.090994610388975,0
45000,전북,202009,1,1,6.678298716230087,0
50000,제주,202009,1,3,4.452960423109677,0
A2000,수도권,202009,1,1,4.500000000000001,0
A2001,지방,202009,1,2,4.390243902439024,0
11A11,도심권,202009,1,2,3.872727272727273,1
31000,울산,202009,1,3,4.179104477611941,0
11A11,도심권,202007,1,1,4.33619831719895,1
11A11,도심권,202007,1,3,4.138216734143372,1
11A14,서남권,202007,1,2,3.61826322027569,1
29000,광주,202007,1,1,5.431578947368421,0
30000,대전,202007,1,2,4,0
43000,충북,202007,1,3,4.4222222222222225,0
A2000,수도권,202009,7,2,6.0444016729098795,0
A2001,지방,202009,7,2,8.787138880662699,0
11A13,서북권,202009,7,1,6.707738542449286,1
30000,대전,202009,7,2,7.000000000000001,0
42000,강원,202009,7,1,9.527410207939507,0
48000,경남,202009,7,1,9.473684210526317,0
11A11,도심권,202011,35,1,4.840783154783893,1
11A12,동북권,202011,35,3,3.71885848899822,1
11A12,동북권,202011,35,2,3.6057593970495003,1
11A13,서북권,202011,35,2,4.281029569766899,1
11A15,동남권,202011,35,1,3.6270347604437094,1
26000,부산,202011,35,3,5.083936310013666,0
41000,경기,202011,35,2,5.705139182134728,0
47000,경북,202011,35,1,7.812378885092339,0
A2000,수도권,202011,35,1,4.567903115241069,0
A5000,5대광역시,202011,35,2,6.509909611394447,0
46000,전남,202007,1,1,8.000889620354515,0
11A13,서북권,202007,35,1,4.663952473931287,1
11A15,동남권,202007,35,3,3.6876747308869176,1
27000,대구,202007,35,2,7.7166738385182025,0
28000,인천,202007,35,2,6.639028091062727,0
30000,대전,202007,35,2,7.74683531339712,0
41000,경기,202007,35,1,7.969014285906489,0
41000,경기,202007,35,2,5.882222127186418,0
47000,경북,202007,35,1,11.143440846901504,0
A1000,전국,202007,7,2,6.942061034940291,0
A8000,8개시도,202007,7,2,9.6,0
11A01,강북지역,202007,7,3,4.57165419741248,1
11A11,도심권,202007,7,2,5.816440741201343,1
11A12,동북권,202007,7,3,4.504437869822484,1
11A15,동남권,202007,7,1,6.164383561643835,1
26000,부산,202007,7,3,6.7563997372012725,0
28000,인천,202007,7,1,10.622633772327175,0
48000,경남,202011,7,3,5.807719147565623,0
A1000,전국,202011,7,1,8.081632653061224,0
A2001,지방,202011,7,2,8.751381215469614,0
A5000,5대광역시,202011,7,3,5.956210722995616,0
A5000,5대광역시,202011,7,1,9.115899922378073,0
11A02,강남지역,202011,7,1,6.104248116078643,1
11A02,강남지역,202011,7,2,5.378224462907107,1
11A15,동남권,202011,7,3,3.5520612677197225,1
28000,인천,202011,7,2,9.19977452085682,0
28000,인천,202011,7,1,10.285714285714285,0
43000,충북,202011,7,2,10.062500000000004,0
44000,충남,202011,7,2,9.109751081542171,0
A2000,수도권,202011,1,1,4.495102171341852,0
A2001,지방,202011,1,2,4.285714285714286,0
11000,서울,202011,1,2,3.7124658780709736,0
11A02,강남지역,202011,1,3,3.8272178837114623,1
11A12,동북권,202011,1,3,4,1
26000,부산,202011,1,3,4.05570442932159,0
29000,광주,202011,1,2,4.000745330699308,0
29000,광주,202011,1,1,5.399662542182227,0
11A11,도심권,202001,1,1,4.119642857142857,1
11A12,동북권,202001,1,2,3.8918918918918917,1
11A15,동남권,202001,1,1,3.84,1
28000,인천,202001,1,1,5.001474926253688,0
31000,울산,202001,1,3,4.1959115891117,0
46000,전남,202001,1,3,4.3999999999999995,0
47000,경북,202001,1,1,6,0
50000,제주,202001,1,3,4.09209704866562,0
A2000,수도권,202001,35,2,5.098812221336854,0
A1000,전국,202002,7,2,7.090909090909091,0
A2000,수도권,202002,7,3,4.896450976102711,0
11000,서울,202002,7,1,6.687145456491492,0
11A11,도심권,202002,7,3,4.824783400061709,1
29000,광주,202002,7,1,10.8,0
29000,광주,202002,7,2,9.302450635124378,0
30000,대전,202002,7,1,8.861538461538462,0
31000,울산,202002,7,3,6.2271489394346204,0
31000,울산,202002,7,1,9.384727804165143,0
36000,세종,202002,7,2,10.268380910873827,0
44000,충남,202002,7,2,9.616122840690979,0
45000,전북,202002,7,2,9.950660267514838,0
47000,경북,202002,7,1,12.267835791151853,0
50000,제주,202002,7,2,6.516101694915255,0
A1000,전국,202002,1,2,4.203025467579329,0
A2001,지방,202002,1,2,4.406449732008701,0
A8000,8개시도,202002,1,1,6.399999999999999,0
11000,서울,202002,1,3,3.91304347826087,0
11A14,서남권,202002,1,2,3.6585365853658534,1
11A15,동남권,202002,1,3,3.9,1
29000,광주,202002,1,3,3.4314083590734055,0
36000,세종,202002,1,3,4.285714285714286,0
41000,경기,202002,1,3,4.306995005957361,0
42000,강원,202002,1,1,7.199999999999999,0
44000,충남,202002,1,3,4.643542152176848,0
44000,충남,202002,1,1,6.6141732283464565,0
A2001,지방,202001,35,2,6.978141366922045,0
11A13,서북권,202001,35,3,4.191943303232228,1
11A15,동남권,202001,35,2,4.116804562589637,1
26000,부산,202001,35,2,5.945052037866388,0
29000,광주,202001,35,1,8.17440804446715,0
44000,충남,202001,35,2,8.959756254731138,0
A1000,전국,202006,7,1,8.372093023255815,0
A5000,5대광역시,202006,7,3,6.169805419954759,0
11A12,동북권,202006,7,2,5.430907086494527,1
11A12,동북권,202006,7,1,7.127612834770989,1
11A13,서북권,202006,7,1,7.187657557729153,1
11A14,서남권,202006,7,1,6.215802898679404,1
27000,대구,202006,7,2,8.676923076923076,0
30000,대전,202006,7,2,7.33758693599649,0
31000,울산,202006,7,3,6.5150728341180955,0
44000,충남,202006,7,1,10.744127516778523,0
45000,전북,202006,7,2,10.028138104009091,0
46000,전남,202006,7,2,9.936043855641847,0
11A14,서남권,202002,35,3,4.210146343120684,1
11A15,동남권,202002,35,3,3.630535062243516,1
11A15,동남권,202002,35,1,3.8611375309111664,1
27000,대구,202002,35,2,6.978141366922045,0
36000,세종,202002,35,3,19.307680879512702,0
43000,충북,202002,35,3,6.597279149172769,0
A1000,전국,202002,35,2,5.188451399659927,0
A5000,5대광역시,202002,35,2,6.7537772511022425,0
A1000,전국,202003,1,3,4.14760062556589,0
A2001,지방,202003,1,2,4.408163265306123,0
A5000,5대광역시,202003,1,1,5.172413793103448,0
A8000,8개시도,202003,1,2,4.666666666666667,0
11A01,강북지역,202003,1,1,4.329745162953316,1
11A11,도심권,202003,1,1,4.16,1
11A12,동북권,202003,1,2,3.870967741935484,1
11A12,동북권,202003,1,3,3.9380121673594344,1
11A14,서남권,202003,1,3,3.7714285714285714,1
11A15,동남권,202003,1,3,3.884210526315789,1
28000,인천,202003,1,3,4.497678681533493,0
28000,인천,202003,1,1,4.982873730043542,0
29000,광주,202003,1,2,4.2349708503736245,0
42000,강원,202003,1,1,6.508496405842548,0
A2001,지방,202003,35,1,9.423272178939431,0
A2001,지방,202003,35,2,6.770969401911936,0
A8000,8개시도,202003,35,3,5.5730850343207265,0
11A01,강북지역,202003,35,1,5.107468875110138,1
11A02,강남지역,202003,35,3,3.8632195426246936,1
11A11,도심권,202003,35,3,4.458682404790382,1
11A12,동북권,202003,35,2,4.01913032262737,1
11A14,서남권,202003,35,1,4.518218623481781,1
11A15,동남권,202003,35,3,3.6973597406580105,1
11A15,동남권,202003,35,2,4.091348410791705,1
47000,경북,202003,35,2,7.804179911323473,0
11A11,도심권,202003,7,2,5.92150869777272,1
50000,제주,202006,7,1,7.8110470522596245,0
A1000,전국,202006,1,3,4.135930870864158,0
A1000,전국,202006,1,1,5.003055047155952,0
A5000,5대광역시,202006,1,3,4.000000000000003,0
A5000,5대광역시,202006,1,1,5.142857142857142,0
11A11,도심권,202006,1,1,4.285714285714286,1
26000,부산,202006,1,2,4.173913043478262,0
30000,대전,202006,1,3,3.75,0
30000,대전,202006,1,2,4.000000000000001,0
31000,울산,202006,1,2,4,0
43000,충북,202006,1,1,6.567518681599767,0
A2000,수도권,202004,35,3,4.571261923479609,0
A8000,8개시도,202004,35,3,5.6522358302477915,0
11000,서울,202004,35,2,4.127084183289972,0
11A01,강북지역,202004,35,2,4.252212476194373,1
11A01,강북지역,202004,35,1,5.145513674902132,1
11A02,강남지역,202004,35,2,4.074514493607991,1
11A11,도심권,202004,35,3,4.631702457571072,1
11A15,동남권,202004,35,2,4.120601165235489,1
26000,부산,202004,35,3,4.6855861199672795,0
26000,부산,202004,35,1,9.162721260879362,0
36000,세종,202004,35,3,,0
36000,세종,202004,35,1,5.541657300400823,0
43000,충북,202004,35,1,11.493857493857494,0
47000,경북,202004,35,3,6.947368421052631,0
48000,경남,202004,35,2,7.355174204942643,0
48000,경남,202004,35,1,11.089892895533984,0
47000,경북,202004,7,3,7.057351407716372,0
48000,경남,202004,7,3,5.823731856950471,0
48000,경남,202004,7,1,10.31751423493524,0
A2001,지방,202004,7,2,9.090909090909092,0
11000,서울,202004,7,2,5.566464156640232,0
26000,부산,202004,7,1,9.097178683385579,0
27000,대구,202004,7,1,10.626797009775736,0
