basYm,rprSexNm,rprAggrNm,estbYr,bizAreaNm,bizBzcCd,bizBzcCdNm,empeCntNm,fnafBasYr,debtTsumAmt
202208,남성,50대,2002,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,60대,2018,강원도 강릉시,56,음식점 및 주점업,0명,2019,4000000
202208,여성,50대,2017,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,107000000
202208,남성,30대,2014,강원도 강릉시,45,자동차 및 부품 판매업,0명,2015,36000000
202208,남성,50대,2002,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만,2021,97000000
202208,남성,50대,2017,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,1000000
202208,남성,50대,2011,강원도 강릉시,46,도매 및 상품 중개업,0명,2019,3000000
202208,여성,50대,2003,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,1000000
202208,남성,50대,2006,강원도 강릉시,47,소매업; 자동차 제외,0명,2018,12000000
202208,남성,60대,2012,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,여성,60대,2009,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,1000000
202208,여성,60대,2004,강원도 강릉시,47,소매업; 자동차 제외,0명,2021,524000000
202208,남성,40대,2015,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,229000000
202208,남성,50대,2017,강원도 강릉시,86,보건업,0명,2020,524000000
202208,남성,50대,2016,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만,2019,3000000
202208,여성,50대,2007,강원도 강릉시,10,식료품 제조업,5명 이상 10명 미만,2020,524000000
202208,여성,60대,1993,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,136000000
202208,남성,50대,1991,강원도 강릉시,46,도매 및 상품 중개업,0명,2021,524000000
202208,남성,50대,1999,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,365000000
202208,남성,50대,2005,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명,2019,78000000
202208,여성,70대,2015,강원도 강릉시,56,음식점 및 주점업,0명,2017,32000000
202208,남성,60대,2001,강원도 강릉시,45,자동차 및 부품 판매업,0명,2020,155000000
202208,여성,50대,2016,강원도 강릉시,56,음식점 및 주점업,0명,2017,15000000
202208,여성,40대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명,2021,39000000
202208,남성,50대,2019,강원도 강릉시,45,자동차 및 부품 판매업,0명,2020,2000000
202208,남성,30대,2018,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명,2022,83000000
202208,남성,50대,2006,강원도 강릉시,45,자동차 및 부품 판매업,0명,2021,153000000
202208,남성,40대,2014,강원도 강릉시,47,소매업; 자동차 제외,0명,2017,78000000
202208,남성,50대,2016,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,524000000
202208,남성,40대,2018,강원도 강릉시,56,음식점 및 주점업,0명,2020,10000000
202208,남성,30대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만,2021,94000000
202208,남성,60대,2014,강원도 강릉시,42,전문직별 공사업,0명,2022,87000000
202208,남성,40대,2015,강원도 강릉시,45,자동차 및 부품 판매업,0명,2022,275000000
202208,남성,40대,2000,강원도 강릉시,10,식료품 제조업,0명,2020,373000000
202208,남성,50대,2012,강원도 강릉시,10,식료품 제조업,0명,2021,71000000
202208,여성,60대,2005,강원도 강릉시,10,식료품 제조업,10명 이상 30명 미만,2021,524000000
202208,남성,50대,2004,강원도 강릉시,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2011,강원도 강릉시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,524000000
202208,남성,40대,2016,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2011,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만,2018,29000000
202208,남성,60대,2000,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,30000000
202208,여성,40대,2010,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만,2020,518000000
202208,남성,40대,2020,강원도 강릉시,42,전문직별 공사업,0명,2021,1000000
202208,남성,50대,2000,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,510000000
202208,남성,50대,1997,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,41000000
202208,여성,40대,2015,강원도 강릉시,56,음식점 및 주점업,0명,2020,243000000
202208,남성,40대,2009,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2019,183000000
202208,여성,60대,2011,강원도 강릉시,10,식료품 제조업,5명 이상 10명 미만,2020,28000000
202208,남성,50대,2018,강원도 강릉시,46,도매 및 상품 중개업,0명,2021,219000000
202208,남성,50대,2002,강원도 강릉시,46,도매 및 상품 중개업,0명,2016,524000000
202208,남성,50대,1995,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2018,130000000
202208,남성,50대,2009,강원도 강릉시,46,도매 및 상품 중개업,0명,2019,66000000
202208,남성,40대,2004,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,21000000
202208,남성,50대,2012,강원도 강릉시,47,소매업; 자동차 제외,0명,2021,380000000
202208,남성,40대,2020,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,274000000
202208,여성,50대,2006,강원도 강릉시,45,자동차 및 부품 판매업,0명,2019,42000000
202208,남성,40대,2008,강원도 강릉시,10,식료품 제조업,10명 이상 30명 미만,2021,524000000
202208,남성,50대,1998,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,524000000
202208,남성,60대,1995,강원도 강릉시,46,도매 및 상품 중개업,5명 이상 10명 미만,2020,36000000
202208,남성,60대,1999,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만,2021,124000000
202208,남성,50대,2016,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만,2020,1000000
202208,남성,50대,2018,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,5명 이상 10명 미만,2020,75000000
202208,남성,50대,1999,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,524000000
202208,남성,30대,2014,강원도 강릉시,86,보건업,5명 이상 10명 미만,2016,524000000
202208,남성,60대,2004,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2017,1000000
202208,남성,50대,2017,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,522000000
202208,여성,60대,2010,강원도 강릉시,56,음식점 및 주점업,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2014,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만,2020,524000000
202208,남성,60대,2006,강원도 강릉시,10,식료품 제조업,10명 이상 30명 미만,2021,524000000
202208,남성,50대,2000,강원도 강릉시,42,전문직별 공사업,1명 이상 5명 미만,2017,113000000
202208,남성,50대,2014,강원도 강릉시,56,음식점 및 주점업,5명 이상 10명 미만,2020,524000000
202208,남성,50대,1995,강원도 강릉시,95,개인 및 소비용품 수리업,1명 이상 5명 미만,2021,14000000
202208,여성,40대,2016,강원도 강릉시,96,기타 개인 서비스업,0명,2022,95000000
202208,남성,60대,2015,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2016,51000000
202208,남성,40대,2015,강원도 강릉시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,170000000
202208,남성,50대,2017,강원도 강릉시,46,도매 및 상품 중개업,0명,2021,56000000
202208,남성,50대,2017,강원도 강릉시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,1997,강원도 강릉시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,40대,2014,강원도 강릉시,47,소매업; 자동차 제외,0명,2017,171000000
202208,여성,50대,2019,강원도 강릉시,56,음식점 및 주점업,1명 이상 5명 미만,2021,118000000
202208,남성,30대,2013,강원도 강릉시,49,육상 운송 및 파이프라인 운송업,0명,2019,82000000
202208,남성,40대,2017,강원도 고성군,56,음식점 및 주점업,0명,2019,171000000
202208,여성,60대,2012,강원도 고성군,56,음식점 및 주점업,0명,2020,61000000
202208,남성,50대,2006,강원도 고성군,47,소매업; 자동차 제외,0명,2020,298000000
202208,여성,40대,2015,강원도 고성군,56,음식점 및 주점업,0명,2016,1000000
202208,남성,60대,2018,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,30대,2018,강원도 고성군,10,식료품 제조업,0명,2021,524000000
202208,남성,50대,2015,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,50000000
202208,남성,60대,1988,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,90000000
202208,남성,50대,2015,강원도 고성군,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,36000000
202208,여성,50대,2011,강원도 고성군,56,음식점 및 주점업,0명,2020,22000000
202208,여성,50대,2016,강원도 고성군,56,음식점 및 주점업,0명,2021,5000000
202208,여성,50대,2017,강원도 고성군,56,음식점 및 주점업,0명,2021,80000000
202208,여성,50대,2006,강원도 고성군,56,음식점 및 주점업,1명 이상 5명 미만,2018,80000000
202208,남성,30대,2018,강원도 고성군,10,식료품 제조업,0명,2021,524000000
202208,남성,50대,2012,강원도 고성군,46,도매 및 상품 중개업,0명,2019,275000000
202208,남성,40대,2014,강원도 고성군,56,음식점 및 주점업,1명 이상 5명 미만,2018,53000000
202208,남성,40대,2017,강원도 고성군,56,음식점 및 주점업,5명 이상 10명 미만,2019,89000000
202208,남성,30대,2017,강원도 고성군,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,남성,60대,2018,강원도 고성군,56,음식점 및 주점업,0명,2019,76000000
202208,남성,50대,2015,강원도 고성군,46,도매 및 상품 중개업,0명,2017,1000000
202208,여성,50대,2019,강원도 고성군,56,음식점 및 주점업,0명,2021,38000000
202208,남성,40대,2019,강원도 고성군,56,음식점 및 주점업,0명,2020,40000000
202208,여성,60대,2000,강원도 고성군,56,음식점 및 주점업,1명 이상 5명 미만,2020,524000000
202208,여성,50대,1999,강원도 고성군,56,음식점 및 주점업,1명 이상 5명 미만,2019,69000000
202208,남성,50대,2005,강원도 고성군,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2016,강원도 고성군,47,소매업; 자동차 제외,0명,2021,87000000
202208,여성,50대,2017,강원도 고성군,56,음식점 및 주점업,0명,2022,26000000
202208,여성,50대,1992,강원도 고성군,56,음식점 및 주점업,0명,2019,54000000
202208,남성,30대,2017,강원도 고성군,10,식료품 제조업,10명 이상 30명 미만,2021,524000000
202208,남성,60대,2014,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,379000000
202208,남성,50대,2010,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,129000000
202208,남성,50대,2011,강원도 고성군,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,1000000
202208,남성,30대,2017,강원도 동해시,45,자동차 및 부품 판매업,0명,2021,94000000
202208,남성,50대,2016,강원도 동해시,45,자동차 및 부품 판매업,0명,2018,1000000
202208,남성,50대,2019,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,200000000
202208,남성,60대,2015,강원도 동해시,47,소매업; 자동차 제외,0명,2020,436000000
202208,남성,60대,1996,강원도 동해시,49,육상 운송 및 파이프라인 운송업,1명 이상 5명 미만,2021,110000000
202208,여성,40대,2014,강원도 동해시,46,도매 및 상품 중개업,0명,2021,48000000
202208,남성,50대,2013,강원도 동해시,46,도매 및 상품 중개업,0명,2020,53000000
202208,여성,60대,1982,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2005,강원도 동해시,42,전문직별 공사업,1명 이상 5명 미만,2019,8000000
202208,남성,40대,2012,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,385000000
202208,남성,40대,2017,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2019,524000000
202208,여성,50대,2017,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2018,61000000
202208,남성,50대,1998,강원도 동해시,42,전문직별 공사업,10명 이상 30명 미만,2021,373000000
202208,남성,40대,2009,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,456000000
202208,남성,50대,2007,강원도 동해시,56,음식점 및 주점업,0명,2016,44000000
202208,남성,50대,2007,강원도 동해시,56,음식점 및 주점업,0명,2012,1000000
202208,남성,50대,2002,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,3000000
202208,여성,50대,2019,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,524000000
202208,남성,50대,2015,강원도 동해시,56,음식점 및 주점업,5명 이상 10명 미만,2018,110000000
202208,남성,50대,2018,강원도 동해시,56,음식점 및 주점업,1명 이상 5명 미만,2020,2000000
202208,여성,40대,2018,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,49000000
202208,여성,50대,2004,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,28000000
202208,여성,40대,2018,강원도 동해시,96,기타 개인 서비스업,0명,2020,44000000
202208,남성,40대,2015,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2020,77000000
202208,남성,50대,2012,강원도 동해시,42,전문직별 공사업,0명,2016,158000000
202208,남성,50대,2014,강원도 동해시,10,식료품 제조업,0명,2022,16000000
202208,남성,40대,2019,강원도 동해시,56,음식점 및 주점업,0명,2022,135000000
202208,여성,50대,2017,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,349000000
202208,남성,40대,2017,강원도 동해시,42,전문직별 공사업,0명,2018,278000000
202208,남성,60대,2014,강원도 동해시,42,전문직별 공사업,0명,2020,19000000
202208,남성,40대,2006,강원도 동해시,46,도매 및 상품 중개업,0명,2021,524000000
202208,남성,50대,2013,강원도 동해시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,55000000
202208,남성,40대,2006,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2010,강원도 동해시,42,전문직별 공사업,0명,2021,20000000
202208,남성,50대,2002,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2018,164000000
202208,남성,50대,2017,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,60대,1995,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,139000000
202208,여성,60대,1985,강원도 동해시,45,자동차 및 부품 판매업,0명,2012,9000000
202208,남성,50대,2018,강원도 동해시,56,음식점 및 주점업,0명,2020,89000000
202208,여성,60대,1998,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,109000000
202208,남성,60대,2018,강원도 동해시,41,종합 건설업,0명,2020,30000000
202208,남성,50대,2016,강원도 동해시,56,음식점 및 주점업,0명,2022,29000000
202208,남성,40대,2016,강원도 동해시,56,음식점 및 주점업,0명,2017,91000000
202208,남성,40대,2014,강원도 동해시,42,전문직별 공사업,0명,2020,256000000
202208,남성,50대,2012,강원도 동해시,45,자동차 및 부품 판매업,0명,2021,11000000
202208,남성,30대,2014,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,1988,강원도 동해시,47,소매업; 자동차 제외,0명,2021,317000000
202208,남성,50대,1998,강원도 동해시,29,기타 기계 및 장비 제조업,1명 이상 5명 미만,2020,33000000
202208,여성,30대,2014,강원도 동해시,56,음식점 및 주점업,0명,2015,7000000
202208,여성,60대,2013,강원도 동해시,56,음식점 및 주점업,0명,2019,14000000
202208,남성,50대,2002,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,380000000
202208,남성,60대,2021,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2022,93000000
202208,여성,50대,2012,강원도 동해시,45,자동차 및 부품 판매업,0명,2013,36000000
202208,남성,40대,2016,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,66000000
202208,여성,50대,2019,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,10000000
202208,남성,30대,2018,강원도 동해시,56,음식점 및 주점업,1명 이상 5명 미만,2019,1000000
202208,남성,50대,2010,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,76000000
202208,여성,50대,2015,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,524000000
202208,남성,50대,2017,강원도 동해시,29,기타 기계 및 장비 제조업,0명,2021,329000000
202208,남성,50대,2017,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,524000000
202208,여성,50대,1993,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,305000000
202208,남성,50대,2008,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,8000000
202208,여성,50대,2014,강원도 동해시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,252000000
202208,여성,60대,2008,강원도 동해시,56,음식점 및 주점업,0명,2010,4000000
202208,남성,50대,2010,강원도 동해시,56,음식점 및 주점업,0명,2015,71000000
202208,남성,40대,2017,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,2000000
202208,남성,50대,2008,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,여성,40대,2015,강원도 동해시,56,음식점 및 주점업,1명 이상 5명 미만,2019,524000000
202208,여성,60대,2018,강원도 동해시,56,음식점 및 주점업,0명,2019,2000000
202208,여성,40대,2018,강원도 동해시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,49000000
202208,여성,40대,2013,강원도 동해시,46,도매 및 상품 중개업,0명,2021,524000000
202208,남성,50대,2008,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2018,48000000
202208,남성,50대,2010,강원도 동해시,41,종합 건설업,0명,2014,36000000
202208,여성,60대,2010,강원도 동해시,56,음식점 및 주점업,0명,2011,6000000
202208,여성,40대,2014,강원도 동해시,56,음식점 및 주점업,5명 이상 10명 미만,2020,205000000
202208,남성,50대,2001,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,9000000
202208,남성,60대,2014,강원도 동해시,41,종합 건설업,0명,2020,90000000
202208,여성,60대,2010,강원도 동해시,56,음식점 및 주점업,0명,2017,19000000
202208,여성,50대,2018,강원도 동해시,56,음식점 및 주점업,0명,2022,13000000
202208,여성,60대,2007,강원도 동해시,56,음식점 및 주점업,0명,2020,7000000
202208,남성,50대,2014,강원도 동해시,47,소매업; 자동차 제외,10명 이상 30명 미만,2021,524000000
202208,여성,30대,2020,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,40대,2011,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2020,65000000
202208,여성,50대,2016,강원도 동해시,96,기타 개인 서비스업,0명,2020,52000000
202208,남성,40대,2017,강원도 동해시,42,전문직별 공사업,0명,2020,386000000
202208,여성,60대,2010,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2001,강원도 동해시,41,종합 건설업,0명,2011,8000000
202208,여성,60대,2013,강원도 동해시,45,자동차 및 부품 판매업,0명,2017,31000000
202208,남성,50대,2018,강원도 동해시,42,전문직별 공사업,0명,2021,136000000
202208,여성,50대,2021,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,4000000
202208,남성,50대,2014,강원도 동해시,42,전문직별 공사업,0명,2017,240000000
202208,남성,50대,2013,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2019,86000000
202208,남성,60대,2011,강원도 동해시,45,자동차 및 부품 판매업,0명,2015,3000000
202208,여성,50대,2014,강원도 동해시,56,음식점 및 주점업,0명,2021,59000000
202208,남성,40대,2017,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2022,246000000
202208,남성,50대,2011,강원도 동해시,42,전문직별 공사업,0명,2020,3000000
202208,남성,40대,2003,강원도 동해시,46,도매 및 상품 중개업,0명,2021,178000000
202208,여성,60대,1996,강원도 동해시,56,음식점 및 주점업,0명,2021,69000000
202208,여성,40대,2018,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2020,115000000
202208,남성,40대,2014,강원도 동해시,46,도매 및 상품 중개업,0명,2019,524000000
202208,남성,50대,2004,강원도 동해시,42,전문직별 공사업,0명,2018,35000000
202208,남성,50대,2004,강원도 동해시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2011,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2017,218000000
202208,남성,40대,2021,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2022,151000000
202208,남성,30대,2017,강원도 동해시,45,자동차 및 부품 판매업,0명,2019,186000000
202208,남성,40대,2017,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,42000000
202208,남성,30대,2019,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,34000000
202208,여성,50대,1996,강원도 동해시,96,기타 개인 서비스업,0명,2021,49000000
202208,여성,40대,2015,강원도 동해시,56,음식점 및 주점업,0명,2017,26000000
202208,여성,60대,2009,강원도 동해시,56,음식점 및 주점업,0명,2013,3000000
202208,남성,50대,2017,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,101000000
202208,여성,50대,2010,강원도 동해시,42,전문직별 공사업,0명,2022,10000000
202208,남성,50대,1995,강원도 동해시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2020,192000000
202208,남성,50대,2005,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,154000000
202208,남성,50대,2007,강원도 동해시,42,전문직별 공사업,1명 이상 5명 미만,2020,524000000
202208,여성,60대,2016,강원도 동해시,10,식료품 제조업,10명 이상 30명 미만,2020,65000000
202208,여성,50대,2013,강원도 동해시,96,기타 개인 서비스업,0명,2014,6000000
202208,여성,50대,2012,강원도 동해시,56,음식점 및 주점업,0명,2013,31000000
202208,남성,50대,2017,강원도 동해시,56,음식점 및 주점업,0명,2019,119000000
202208,남성,50대,2017,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2019,291000000
202208,남성,60대,1999,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2020,524000000
202208,남성,50대,1997,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,101000000
202208,여성,60대,1999,강원도 동해시,47,소매업; 자동차 제외,0명,2018,277000000
202208,남성,50대,2015,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,321000000
202208,남성,50대,2018,강원도 동해시,42,전문직별 공사업,0명,2021,197000000
202208,남성,30대,2010,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2018,114000000
202208,남성,50대,2017,강원도 동해시,47,소매업; 자동차 제외,0명,2019,6000000
202208,남성,60대,1993,강원도 동해시,46,도매 및 상품 중개업,0명,2016,8000000
202208,남성,40대,2016,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,33000000
202208,남성,50대,2006,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2019,36000000
202208,남성,40대,2017,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,206000000
202208,남성,60대,1989,강원도 동해시,47,소매업; 자동차 제외,1명 이상 5명 미만,2021,524000000
202208,남성,50대,2009,강원도 동해시,47,소매업; 자동차 제외,5명 이상 10명 미만,2021,524000000
202208,남성,40대,2017,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,48000000
202208,남성,60대,2015,강원도 동해시,42,전문직별 공사업,0명,2019,154000000
202208,남성,50대,1999,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,135000000
202208,남성,40대,2016,강원도 동해시,42,전문직별 공사업,0명,2017,242000000
202208,남성,50대,2011,강원도 동해시,42,전문직별 공사업,0명,2021,254000000
202208,여성,50대,2012,강원도 동해시,45,자동차 및 부품 판매업,0명,2015,24000000
202208,남성,60대,2011,강원도 동해시,42,전문직별 공사업,0명,2020,167000000
202208,여성,40대,2018,강원도 동해시,56,음식점 및 주점업,5명 이상 10명 미만,2021,390000000
202208,여성,40대,2016,강원도 동해시,42,전문직별 공사업,0명,2020,37000000
202208,남성,40대,2012,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,157000000
202208,남성,50대,2018,강원도 동해시,56,음식점 및 주점업,0명,2022,5000000
202208,여성,60대,2015,강원도 동해시,56,음식점 및 주점업,0명,2016,4000000
202208,남성,60대,2014,강원도 동해시,41,종합 건설업,0명,2021,168000000
202208,여성,40대,2010,강원도 동해시,96,기타 개인 서비스업,0명,2019,72000000
202208,여성,50대,2018,강원도 동해시,45,자동차 및 부품 판매업,0명,2021,94000000
202208,남성,40대,2004,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,123000000
202208,여성,50대,2016,강원도 동해시,96,기타 개인 서비스업,0명,2020,63000000
202208,여성,60대,2005,강원도 동해시,56,음식점 및 주점업,0명,2011,5000000
202208,여성,60대,2012,강원도 동해시,56,음식점 및 주점업,0명,2020,12000000
202208,남성,40대,2005,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,81000000
202208,남성,30대,2018,강원도 동해시,56,음식점 및 주점업,0명,2020,105000000
202208,남성,50대,2014,강원도 동해시,42,전문직별 공사업,0명,2016,524000000
202208,남성,40대,2018,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2020,217000000
202208,여성,40대,2017,강원도 동해시,56,음식점 및 주점업,0명,2020,25000000
202208,남성,50대,2016,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2020,115000000
202208,남성,50대,2016,강원도 동해시,56,음식점 및 주점업,0명,2020,48000000
202208,남성,50대,2011,강원도 동해시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,524000000
202208,남성,50대,2010,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,524000000
202208,남성,50대,2011,강원도 동해시,10,식료품 제조업,1명 이상 5명 미만,2021,524000000
202208,남성,60대,1986,강원도 동해시,10,식료품 제조업,0명,2018,314000000
202208,여성,60대,2018,강원도 동해시,56,음식점 및 주점업,0명,2020,54000000
202208,남성,50대,2004,강원도 동해시,41,종합 건설업,0명,2021,70000000
202208,남성,60대,2018,강원도 동해시,45,자동차 및 부품 판매업,0명,2022,253000000
202208,여성,60대,2004,강원도 동해시,56,음식점 및 주점업,0명,2013,4000000
202208,남성,40대,2013,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2021,13000000
202208,남성,30대,2019,강원도 동해시,45,자동차 및 부품 판매업,0명,2020,23000000
202208,남성,50대,2000,강원도 동해시,42,전문직별 공사업,0명,2022,368000000
202208,남성,30대,2016,강원도 동해시,56,음식점 및 주점업,0명,2017,34000000
202208,여성,60대,2012,강원도 동해시,56,음식점 및 주점업,0명,2014,1000000
202208,여성,50대,2007,강원도 동해시,56,음식점 및 주점업,0명,2020,35000000
202208,남성,50대,1997,강원도 동해시,49,육상 운송 및 파이프라인 운송업,0명,2022,104000000
202208,여성,60대,2006,강원도 동해시,56,음식점 및 주점업,0명,2022,41000000
202208,남성,30대,2016,강원도 동해시,42,전문직별 공사업,0명,2017,471000000
202208,남성,40대,2015,강원도 동해시,56,음식점 및 주점업,0명,2019,44000000
202208,남성,30대,2015,강원도 동해시,56,음식점 및 주점업,0명,2021,58000000
202208,남성,50대,2020,강원도 동해시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,201000000
202208,여성,40대,2001,강원도 동해시,47,소매업; 자동차 제외,5명 이상 10명 미만,2020,1000000
